favorite_count,source,full_text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
138,Hootsuite,I think @CarmeloAnthony is not as healthy as he needs to be. https://t.co/nUQY1GfvGv,,False,Fri Nov 06 14:08:58 +0000 2015,57,662632772415168512
1403,Twitter for iPhone,Pick-6 by Jameis on his 1st pass. Damn.,,False,Sun Sep 13 20:37:44 +0000 2015,1471,643161661923291136
180,Hootsuite,.@Seahawks can beat anybody if their defense shows up. https://t.co/ooPFGZNG0y,,False,Mon Dec 07 22:25:08 +0000 2015,81,673991658325848064
43,Twitter for iPhone,@skipkows I know you'll be watching,skipkows,False,Mon Jan 19 00:03:39 +0000 2015,4,556965170233106432
4,Twitter for iPhone,@KENJEEZY85 @RealRoyJonesJr wow! Didn't even know Shamrock was still around,KENJEEZY85,False,Sun Dec 13 17:26:05 +0000 2015,0,676090728729206784
180,Twitter for iPhone,On Sportscenter with a part of the NFL Countdown crew coming on right now,,False,Sun Oct 04 13:08:35 +0000 2015,41,650658776031301632
32,Hootsuite,LISTEN: @RJinVegas breaks down all the Wk 10 NFL lines https://t.co/kt4GxP4tS2,,False,Sun Nov 15 16:55:06 +0000 2015,7,665936069809053696
122,Twitter for iPhone,Registered Independents -- and Independent thinkers -- like myself are always accused of being something they are not @Kg740608Harvey,Kg740608Harvey,False,Thu Apr 09 14:46:10 +0000 2015,50,586178294695010304
701,Twitter Web Client,"""Power"" is the best show on TV to me right now, @Angel_K53 @50cent @Power_Starz I'm loving it. @OmariHardwick is the real deal. And so is 50",Angel_K53,False,Wed Aug 12 18:32:04 +0000 2015,900,631533626031628288
272,Twitter Web Client,"I definitely think the @Colts are better but not sure they are good enough for the Super Bowl.

http://t.co/xlb5cmWyI3",,False,Thu Mar 12 19:28:52 +0000 2015,147,576102576661393409
906,Hootsuite,I'm not surprised at all by @kobebryant's retirement announcement. https://t.co/ukDjtr135I,,False,Mon Nov 30 01:22:14 +0000 2015,571,671137123987275776
176,Hootsuite,"If Tom Brady wants to be quiet, why doesn't he take the liberty tell everybody else to be quiet.

http://t.co/jmroa9RBtC",,False,Fri May 22 21:02:48 +0000 2015,89,601855755357159424
488,Hootsuite,The @RAIDERS have a better chance of making the playoffs than the @nyjets . https://t.co/dsn8DRp07x,,False,Mon Nov 02 20:41:41 +0000 2015,307,661282050645839872
1,Twitter for iPhone,@myjd90210 Because he deserves it,myjd90210,False,Sat Sep 12 20:22:59 +0000 2015,1,642795561377234944
99,Hootsuite,I think the better fighter won in this particular division. https://t.co/mBUPtuC6SV,,False,Mon Nov 23 22:21:14 +0000 2015,46,668917248778747907
0,Twitter for iPhone,@jonnyryebread appreciate you bro. Thank You,,False,Tue Aug 25 00:17:15 +0000 2015,0,635969151018868736
1,Twitter for iPhone,@JoblessTrader I know this. It's whatever you define. But you also know when ur not pushing and when ur allowing others to bring you down.,ToddIverstine,False,Thu Feb 19 03:05:32 +0000 2015,0,568244965874266112
70,Twitter for iPhone,@SocialSarcastic i respond when I can. Don't look at followers,SocialSarcastic,False,Mon Jan 19 00:05:22 +0000 2015,9,556965601952792577
11,Twitter Web Client,"@AntonioTarver When I said @RealRoyJonesJr almost knocked you out because he was circling around the ring so much that it made you dizzy,",AntonioTarver,False,Thu Apr 16 14:42:19 +0000 2015,3,588714038793785344
412,Twitter Web Client,Dallas Cowboys fans are UNREALISTIC!!! http://t.co/4uONFzsHUr,,False,Thu Oct 15 17:56:03 +0000 2015,271,654717385627140097
354,Hootsuite,I think the @Seahawks will beat the @panthers CONVINCINGLY. http://t.co/LPZ9EWkIRV,,False,Fri Oct 16 19:27:35 +0000 2015,612,655102807587049472
336,Twitter Web Client,Good for John Calipari. He needs to stay at Kentucky. @UKCoachCalipari would catch a stroke if he coached 82 games. https://t.co/9DLlckqfSl,,False,Tue May 19 17:40:47 +0000 2015,260,600717749984301056
70,Twitter for iPhone,It's on! The Stephen A. Smith Show SiriusXM @MadDogRadio Channel 82.  The #: 888.Maddog6. That's 888.623.3646,,False,Tue Aug 18 17:01:12 +0000 2015,18,633685086379114496
57,Facebook,You still have time to catch The Stephen A. Smith show on SiriusXM Mad Dog Sports Radio right now. 888.Maddog6. That's 888.623.3646,,False,Fri Mar 27 17:56:12 +0000 2015,15,581515074571001856
260,Twitter for iPhone,"However, that's a damn smooth blazer you got on @ShannonSharpe. Looks like you got the style from me Lol!!!",,False,Wed Dec 23 16:24:21 +0000 2015,56,679699073402847232
82,Hootsuite,RT @aa000g9: @stephenasmith  #$alute on the new deal,,False,Mon Jan 26 18:13:47 +0000 2015,23,559776229780635649
2,Twitter for iPhone,@iamJoeyWhoelse you're entitled to your belies,JiggleHeady,False,Wed Dec 23 16:05:32 +0000 2015,1,679694336544604160
306,Hootsuite,Austin Rivers might pay a price for his trash talking in Gm 3 but the @laclippers might still win.  http://t.co/yGekV7Y5n1,,False,Sun May 10 18:54:33 +0000 2015,130,597474823363788800
345,Hootsuite,The @49ers are reaping exactly what they have sown. https://t.co/AM0vXLeT7G,,False,Wed Nov 04 06:00:20 +0000 2015,203,661785025260687360
1095,Twitter Web Client,Checking out @kobebryant before our last interview in his hometown. https://t.co/uyxQRbYNhr,,False,Wed Dec 02 17:52:38 +0000 2015,386,672111143549300737
102,Facebook,Michigan State SpartansHead Coach Tom Izzo joined me today to talk about upsetting the Virginia Cavaliers.... http://t.co/8ypw9hBDqg,,False,Mon Mar 23 20:35:03 +0000 2015,48,580105497153527808
1,Twitter for iPhone,@Ethan_AnDready Appreciate you bro,Ethan_AnDready,False,Sat Nov 07 06:43:28 +0000 2015,0,662883046912167936
1047,Twitter for iPhone,"Neither can I @RealSkipBayless. Believe what you want. Dream on! Come May 2nd, a clinic will be conducted. School is in session, Pacman",RealSkipBayless,False,Sat Feb 21 02:33:29 +0000 2015,834,568961678353813504
4,Twitter Web Client,@MikeMug @BlueJays @Yankees Wouldn't go that far.,MikeMug,False,Thu Aug 13 17:47:15 +0000 2015,1,631884736999354370
80,Hootsuite,"NOW on the Stephen A. Smith show on @MadDogRadio I'm talking DeFlateGate, the SB, @RSherman_25 &amp; that damn @Josh_GordonXII! 888.Maddog6",,False,Mon Jan 26 18:04:40 +0000 2015,29,559773932111548416
562,Hootsuite,"The holes @FloydMayweather sees in @MannyPacquiao's game.

http://t.co/02Wl6FKaCj",,False,Wed Apr 22 13:19:27 +0000 2015,535,590867512084078592
19,Twitter for iPhone,@pepethebeast11 Thanks bro,,False,Sat Sep 12 17:15:22 +0000 2015,5,642748349926514691
68,Twitter for iPhone,Not before the Stephen A. Smith Show on SiriusXM @MadDogRadio from 1-3pm EST. buckle up and get ready. Here I come,,False,Thu Jun 04 16:33:19 +0000 2015,21,606498977341505536
1047,Twitter for iPhone,There's no need for panic Buckeye Nation. Just keep giving the ball to Elliott and there will be no problems. Four turnovers and all.,,False,Tue Jan 13 04:12:27 +0000 2015,1038,554853455605399554
462,Twitter for iPhone,Due to the fact that I get paid for covering sports and you only wish you did -- &amp; ur the one following me -- ask urself those ?? @jlogue52,jlogue52,False,Sat Aug 15 17:14:55 +0000 2015,162,632601373482336256
39,Twitter for iPhone,The number:888.Magdog6. That's 888.623.3646,,False,Tue Feb 10 18:01:41 +0000 2015,16,565209001789775873
9,Twitter for iPhone,@Stugsaritaville I stand by every single word I said because I never called Chip Kelly that. The usual fabrication. #FolksNeedHeadlines,Stugsaritaville,False,Sat Mar 14 00:58:35 +0000 2015,1,576547939511762944
18864,Twitter for iPhone,Worse call in NFL History. Pete Carroll will never recover from this. Give the damn ball to MarShawn Lynch. Horrible! Horrible! Horrible!,,False,Mon Feb 02 03:01:56 +0000 2015,26842,562083469161795585
150,Twitter for iPhone,"That's been going on forever, no matter how much things have supposedly changed.",,False,Wed Jul 01 11:41:58 +0000 2015,75,616210129269190657
159,Hootsuite,There's only one reason if I'm the @colts to go after @CoachJim4UM than Nick Saban. https://t.co/40MGpLM4L9,,False,Sat Nov 14 16:49:31 +0000 2015,68,665572278424502272
550,Twitter Web Client,"Freddie Roach was very DISRESPECTFUL today!

http://t.co/tblA69Qh5y",,False,Wed Apr 29 20:21:14 +0000 2015,373,593510371131924480
856,Twitter for iPhone,"Opening night of the NFL Season, particularly involving the SB Champs, is about a celebration. NO one in NE wants Goodell there. Stay away!",,False,Fri Sep 04 14:36:19 +0000 2015,548,639809218388840448
1153,Twitter for iPhone,Another #19 drops a pass. This time it was Brandon LaFell. Amendola also dropped a pass. None of this was Brady's fault. Dudes can't catch!,stephenasmith,False,Mon Dec 07 00:35:35 +0000 2015,1355,673662101823561729
2,Twitter Web Client,@kdino1969 Only playing bro.,,False,Wed Aug 12 18:25:17 +0000 2015,8,631531918660497408
11,Twitter for iPhone,@jetjetjets @RealSkipBayless Yes you do. Stop lying.,jetjetjets,False,Sat Sep 05 11:51:22 +0000 2015,2,640130097345773568
28,Twitter for iPhone,@RyanRinella you wish.#No1Baby,RyanRinella,False,Sun Jan 18 23:41:37 +0000 2015,6,556959624826335233
44,Twitter for iPhone,Turn on @karenhunter Show on SiriusXM Urbanview channel right now to listen to all of this.,,False,Mon Sep 14 20:41:25 +0000 2015,8,643524978625875969
0,Twitter for iPhone,@Munro90J I believe that,Munro90J,False,Sat Sep 12 17:05:36 +0000 2015,0,642745892102119424
1599,Twitter for iPhone,"Contrary to all this noise, @carmeloanthony has NOT asked to be traded. And the @nyknicks should be thankful, b/c he should've 24 hours ago.",,False,Sat Jun 27 01:57:46 +0000 2015,1470,614613559641812992
11,Twitter for iPhone,@mike_mcclatchy what's extremely unprofessional is your idiocy. Go back and listen. Never once did I call him that. Grow up!,mike_mcclatchy,False,Sat Mar 14 00:54:33 +0000 2015,0,576546927065452545
23,Twitter for iPhone,@connorpinto you're entitled to your feelings. But it ain't changing the ratings.#We'veBlownUp,,False,Sat Aug 15 17:32:21 +0000 2015,6,632605761944862721
62,Twitter Web Client,@FloydMayweather @AndreBerto Absolutely. It's free.,stephenasmith,False,Mon Jul 27 17:57:26 +0000 2015,41,625726705026641920
7,Twitter for iPhone,@AwesomeSauce_86 Its Sad. Very Sad,AwesomeSauce_86,False,Wed Jan 07 14:53:03 +0000 2015,1,552840340923613185
58,Twitter Web Client,In hour No. 2 @THEREALBHOP joins me to talk more boxing.,,False,Thu Nov 19 18:51:34 +0000 2015,13,667414932535816193
232,Hootsuite,I certainly wouldn't say Dalton is better than Brady in any way. http://t.co/joUkGxlIkk,,False,Thu Oct 15 02:00:17 +0000 2015,92,654476857446895617
83,Twitter for iPhone,"Wrong, wrong, wrong @pkjets86",pkjets86,False,Sun Mar 29 01:58:22 +0000 2015,14,581998805207425024
66,Twitter for iPhone,About to do a solo segment on @SportsCenter at 10:10. Catch me!!!,,False,Sun Oct 25 14:22:08 +0000 2015,22,658287430764797952
3,Twitter for iPhone,@AntonioLinnen  He always holds it down. He's the Patriach of the show. @RealSkipBayless,AntonioLinnen,False,Sat Sep 05 11:47:07 +0000 2015,0,640129026712076288
202,Twitter for iPhone,It's that time again!!! https://t.co/TcOUXJJDKU,,False,Mon Dec 14 18:03:09 +0000 2015,75,676462445838356480
291,Hootsuite,No way in hell Coughlin should be back as coach for the @giants. https://t.co/hXyQcZTpG9,,False,Mon Dec 28 17:05:20 +0000 2015,146,681521323059884032
70,Twitter for iPhone,http://t.co/f00I1Y8Qep,,False,Wed Feb 18 17:16:34 +0000 2015,35,568096748952027136
189,Twitter for iPhone,There is no way in hell you out Kyrie out there for 43:37 @JVishka. Period. They're not trying to win A GAME. They're trying to win the CHIP,JVishka,False,Sat Jun 06 22:55:15 +0000 2015,65,607319870447874048
554,Hootsuite,"Tonight Jahlil Okafor showed why he should be the No. 1 pick. 

http://t.co/DwEIHY6r61",,False,Thu Feb 26 04:43:31 +0000 2015,429,570806339749978112
404,Hootsuite,To trade @CarmeloAnthony  would be ASININE. https://t.co/PNYzMZl9nK,,False,Tue Nov 10 20:52:04 +0000 2015,326,664183768106799104
89,Twitter for iPhone,The number to call in: 888.Maddog6. That's 888.623.3646. There ain't a damn person hiding this way.,,False,Wed Apr 01 01:52:09 +0000 2015,36,583084403733237760
306,Hootsuite,"More Pressure On @FloydMayweather?

http://t.co/APYYPiXA3P",,False,Tue Mar 10 01:42:48 +0000 2015,279,575109518964711425
10,Twitter for iPhone,@Gregory305 because I hate crowds. Not because I'm scared. Trust!,Gregory305,False,Mon Apr 27 18:46:51 +0000 2015,1,592761847033528321
3,Twitter for iPhone,@mouseymunier So was I. But they handled their business,mouseymunier,False,Sat Aug 15 17:21:08 +0000 2015,0,632602940763709440
217,Hootsuite,".@CoachKarl22 &amp; @boogiecousins will work well together.

 http://t.co/nW2iF5qYix",,False,Thu Feb 12 18:58:22 +0000 2015,190,565948040771817472
4479,Twitter for iPhone,"Congrats to the Black Mamba. Of all the moments you've provided to the game, the greatest attribute is that you never, ever, cheated it.",,False,Mon Nov 30 05:19:16 +0000 2015,3524,671196777786114048
591,Hootsuite,Here's how you deal w/ @realDonaldTrump...DON'T VOTE FOR HIM. https://t.co/L3KURnL8vv,,False,Fri Dec 18 04:31:06 +0000 2015,322,677707635383263232
420,Twitter for iPhone,Lots to discuss on @FirstTake tomorrow. 10am EST on ESPN2. Be there. You damn sure know I will. #BuckleUp,,False,Mon Oct 05 03:14:10 +0000 2015,190,650871575957372928
221,Twitter for iPhone,"He's standing up now, though",,False,Sun Sep 13 17:50:14 +0000 2015,61,643119508350222336
496,Hootsuite,"R. Sherman has every right to question Kraft's &amp; @nflcommish's relationship! 

https://t.co/3SRwls8rtv",,False,Tue Jan 27 00:48:19 +0000 2015,295,559875515289710593
3515,Hootsuite,"My reaction to the @nyknicks' decision at No. 4.

http://t.co/LcH1asaRFZ",,False,Fri Jun 26 15:49:01 +0000 2015,3650,614460364361744386
138,Twitter for iPhone,It'll MAKE YA DRUNK @sneakermac23 @jasonterry31,sneakermac23,False,Sun Apr 19 03:42:56 +0000 2015,56,589635262449254400
267,Twitter for iPhone,"Down 20-6, Hoyer manages to get stripped by Houston. Chiefs score. Up 27-6. Texans getting beat down",,False,Sun Sep 13 18:12:51 +0000 2015,282,643125200880599041
184,Twitter for iPhone,"It doesn't matter, @thelucasfoster @KobeTGOD. It's not the damn point. It's illegal in the NFL. Not allowed. You giving Jordan 5 mil? Thx U!",,False,Mon Jan 26 17:29:42 +0000 2015,102,559765132343906305
10,Twitter for iPhone,@pavlovsdog1 Thank You so much. I'm touched,,False,Thu Apr 09 14:30:57 +0000 2015,0,586174463089192960
9,Twitter for iPhone,@Westgfx nope,Westgfx,False,Sun Jul 05 17:37:06 +0000 2015,6,617749056534781953
94,Hootsuite,Melo doesn't seem as healthy as he needs to be. https://t.co/nUQY1GfvGv,,False,Thu Nov 05 21:00:34 +0000 2015,43,662373964338044928
242,Hootsuite,"The @Patriots are in a world of trouble defending their Super Bowl crown.

http://t.co/lCHBw5NHvr",,False,Tue Mar 17 16:26:17 +0000 2015,134,577868567888056322
2,Twitter Web Client,@TowahToe @KDTrey5 Haaaaa. Possibly.,TowahToe,False,Thu Aug 13 17:50:43 +0000 2015,2,631885606679891968
1,Twitter for iPhone,@BigKapo121 Thank You bro. Much appreciated.,BigKapo121,False,Sat Sep 05 11:41:32 +0000 2015,0,640127622710734848
285,Twitter for iPhone,"Keep in mind, I picked Toronto to win this series, but here's a huge problem it has: Wall can hold Lowry in check. That's a huge problem.",,False,Sat Apr 18 17:36:44 +0000 2015,272,589482707387871233
50,Twitter for iPhone,"The Stephen A. Smith Show is on now at SiriusXM @MadDogRadio, Channel 85. 888.Maddog6 is the number to call. That's 888.623.3646",,False,Tue Mar 17 17:01:27 +0000 2015,25,577877415709552640
6,Twitter for iPhone,@SheDoesSports Amen!,SheDoesSports,False,Thu Sep 17 01:26:50 +0000 2015,0,644321581376925697
150,Hootsuite,"My comments on @mosesbread72 &amp; @michaelsmith's take on @RSherman_25 &amp; #BlackLivesMatter

http://t.co/Di0X5uRchk",,False,Fri Sep 18 20:20:58 +0000 2015,83,644969383165591552
56,Twitter for iPhone,No excuses from me @JaeB_so_nasty @sherifffruitfly @DemarcoJ9 @RealSkipBayless. I wouldn't mind. Just means I go to Chi instead of Cleveland,JaeB_so_nasty,False,Sun Apr 19 03:40:58 +0000 2015,13,589634768448270336
177,Twitter for iPhone,Appreciate the kind words bro @PrinceAmukamara. Thank You. All the best to you,,False,Fri Feb 06 01:49:28 +0000 2015,23,563514781379096578
1782,Hootsuite,"Respect needs to given to the @Patriots.

http://t.co/8JriDrPqJs",,False,Tue Jan 27 02:27:42 +0000 2015,1591,559900524871700480
213,Hootsuite,"Floyd Sr. says he going to give @FreddieRoach something to talk about when this fight is over!

http://t.co/WvG10BQltM",,False,Thu Apr 30 20:54:34 +0000 2015,169,593881150793330688
994,Hootsuite,".@FloydMayweather is not the one to blame for Sat. night's fight.

http://t.co/E0Rcvy66yr",,False,Mon May 04 23:29:46 +0000 2015,821,595369759593603072
2194,Facebook,My take on Andrew Harrison. http://t.co/16c9JzPAOh,,False,Sun Apr 05 16:33:53 +0000 2015,1783,584755849513476096
40,Twitter for iPhone,Totally agree @MY_MONEY_FLOW @Espngreeny. But there's nothing wrong w/ hearing how Marshawn felt about Carroll not giving him the ball.,MY_MONEY_FLOW,False,Thu Apr 09 14:45:01 +0000 2015,20,586178003346022400
59,Twitter Web Client,"Thank you my brother, @JacksonJ_35. Always appreciated. @MadDogRadio",JJScorpion40,False,Thu Jun 18 18:48:36 +0000 2015,14,611606456522174466
144,Twitter for iPhone,"Hey, what can I say (Haaaaa!!!!!). This is what you do when you have time on your hands one day out of a whole year :-)",,False,Sat Apr 18 21:54:34 +0000 2015,32,589547594994561024
240,Hootsuite,"What has @RobGronkowski really done?

http://t.co/QxMu9Ev44M",,False,Wed Jun 03 14:50:53 +0000 2015,136,606110814702080000
25,Twitter for iPhone,@startgoinin No Sir,startgoinin,False,Sat Sep 12 20:25:01 +0000 2015,15,642796074470670336
457,Twitter for iPhone,"Okay DeGrom! I see you! I see you! Nice strike out of Gonzalez, there!",,False,Sat Oct 10 02:57:11 +0000 2015,167,652679239557357568
126,Hootsuite,The @sixers' situation is so DIRE it might cause anybody to go crazy. https://t.co/0FOvh5YJmo,,False,Tue Dec 01 21:55:11 +0000 2015,57,671809796786561024
136,Twitter for iPhone,"Lots of NFL, and a Nat'l Title Game, to talk about. The Stephen A. Smith Show on SiriusXM @MadDogRadio is coming right now: 888.Maddog6.",,False,Mon Jan 12 17:54:38 +0000 2015,37,554697979605430272
48,Twitter for iPhone,"Y'all have done damn questions about my position on Sarkisian, ask me yourself. The Stephen A. Smith Show. 1pm. SiriusXM @MadDogRadio. I'll",,False,Wed Aug 26 15:13:40 +0000 2015,11,636557127998271488
3,Twitter for iPhone,@ford_cj Happy now? :-),ford_cj,False,Thu Feb 19 03:06:25 +0000 2015,2,568245191267749888
460,Twitter for iPhone,"It's about that time. Co-Hosting @SportsCenter for 1st Time in my career at 6. Lindsey Czarniak promised to take care of me, so I'm good:-)",,False,Fri Oct 30 21:50:16 +0000 2015,114,660212146882617344
272,Hootsuite,"DeMarre Carroll just makes SMART PLAYS for the @ATLHawks.

http://t.co/ZG7cWg3wIV",,False,Sat May 16 20:24:25 +0000 2015,150,599671767888703488
199,Hootsuite,"Opening statements from today's Stephen A. Smith Show...

https://t.co/sovfKgmUo0",,False,Mon Mar 09 19:09:00 +0000 2015,104,575010415870132225
200,Hootsuite,"ICYMI...I had to get a few things off my chest regarding @PhilJackson11 &amp; the @nyknicks.

http://t.co/6VePSSsL8K",,False,Wed Apr 01 12:54:28 +0000 2015,140,583251080324255744
11,Twitter for iPhone,@MrAlwaysFurious Oh Please,MrAlwaysFurious,False,Fri Sep 11 21:16:12 +0000 2015,1,642446568252178432
275,Hootsuite,The @sixers will get their 1st win of the season tonight when they play @kobebryant &amp; the @Lakers. https://t.co/mkLiGsuFLO,,False,Tue Dec 01 21:20:07 +0000 2015,184,671800970720972800
449,Twitter Web Client,I'm just in the mindset that @kobebryant will be just fine. It's just that the @Lakers STINK. https://t.co/kJ8fCZuJXs,,False,Tue Nov 03 19:28:58 +0000 2015,281,661626137072812032
106,Hootsuite,Mike Pettine's comments might have been said to make life difficult for Johnny Manziel. https://t.co/VP031zH7Wd,,False,Sun Dec 20 16:00:25 +0000 2015,48,678605886491901955
491,Hootsuite,He put us all on notice last night...@stephencurry30 is just SPECIAL! https://t.co/AKU0gufiui,,False,Thu Oct 29 02:32:24 +0000 2015,288,659558373873070081
12,Twitter for iPhone,@MattSchaubJersy @pepethebeast11 Cutler is BOOTY.....just like I said on @FirstTake this week.,MattSchaubJersy,False,Sat Sep 12 17:34:19 +0000 2015,9,642753117675745281
222,Twitter for iPhone,Haaaa. Now I'm at one of these spots watching the game -- while getting a Pedicure. I know.....I'm totally PATHETIC. Doesn't happen often.,,False,Sat Apr 18 21:53:49 +0000 2015,81,589547405152034816
159,Twitter for iPhone,"Hell Yeah @PierreAbernathy. The Season Finale of ""Power."" I can't wait. Show of the Year.",PierreAbernathy,False,Sat Aug 15 17:13:01 +0000 2015,144,632600895918899200
355,Hootsuite,"I agree w/@KingJames when it comes to being over the hill to do the Slam Dunk Contest.

http://t.co/gyUO9Iu4An",,False,Mon Feb 16 21:58:33 +0000 2015,195,567442935646810112
679,Twitter for iPhone,"Bad sign for GB: A.J. Hawk is in the game. He can't defend the pass to save his life, which means he's in b/c GB knows it can't defend run.",,False,Sun Jan 11 18:54:59 +0000 2015,664,554350778618363904
1,Twitter for iPhone,@beachseats801 At the have guys that are trying. A scrub with heart is better than talent that doesn't give a damn. Sometimes :-),,False,Sat Sep 12 17:18:27 +0000 2015,0,642749125444902912
2019,Twitter for iPhone,"Ladies &amp; Gentlemen, one of Phil Jackson's GIVEAWAY'S -- J.R. Smith -- is putting on a show in the ATL tonight.",,False,Thu May 21 02:30:19 +0000 2015,2613,601213403047272451
119,Hootsuite,"Back in the house today dealing w/@RealSkipBayless on @russwest44, @TheRealJRSmith’s advice &amp; the NBA MVP race.",,False,Mon Apr 13 13:59:47 +0000 2015,63,587616170553057280
304,Hootsuite,". @FloydMayweather is preparing for @MannyPacquiao a little differently than normal but remains extremely confident.

http://t.co/tPVghq5yMO",,False,Tue Mar 17 01:14:07 +0000 2015,266,577639013319884800
1596,Twitter for iPhone,"The @dallascowboys LOST. Blown out 22-0 in 2nd Half. Now, I won't have to call in sick for @FirstTake. I'm good. All is well w/ the world.",,False,Sun Sep 27 20:01:36 +0000 2015,1216,648225998283120640
44,Twitter Web Client,Up next @Realrclark25 calls in to talk Missouri &amp; more.,,False,Tue Nov 10 19:34:07 +0000 2015,15,664164147735740417
174,Hootsuite,RT @gregolsen88: Hanging w/ @stephenasmith on Sirius/XM: @OldSpice Fresher Collection &amp; #SuperBowlXLIX http://t.co/JZXYDvxJ89,,False,Wed Jan 28 20:03:49 +0000 2015,39,560528694557835264
122,Hootsuite,Jerry Jones should make Romo earn his money when he's ready to play. https://t.co/o0V0k62Bdx,,False,Wed Nov 11 22:31:48 +0000 2015,38,664571254540759040
3447,Twitter for iPhone,"Phil Jackson evidently has no regard for the long-time suffering of NYers, nor @carmeloanthony for that matter. Melo's been used. PLAYED!!!",,False,Fri Jun 26 00:07:22 +0000 2015,5873,614223391294377985
12,Twitter for iPhone,@IpayneI I picked Dallas in 6,bea2tm06e,False,Sat Apr 18 17:24:16 +0000 2015,13,589479572544053248
1237,Twitter for iPhone,"I'm loving what I'm seeing from DeAngelo Williams. Once LeVeon comes back, the two of them will be special together.",,False,Fri Sep 11 02:41:20 +0000 2015,831,642166002038501376
2,Twitter for iPhone,@freebigd I was. But wanted to see what Harbaugh's team would look like,freebigd,False,Sat Sep 12 16:45:41 +0000 2015,0,642740877069262848
17,Twitter for iPhone,@realgraesonc can I get an AMEN,realgraesonc,False,Sat Sep 12 20:24:48 +0000 2015,3,642796020947140608
185,Twitter for iPhone,The @Jets haven't shown up. Getting schooled by @Eagles 17-0. Maturity! MNF too much for NY to recover from,,False,Sun Sep 27 18:12:38 +0000 2015,106,648198577253150720
