favorite_count,source,full_text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter for BlackBerry®,"People like him still exist. But I won't bother dealing with him anymore. Ya'll can, though. He's looking for a few followers :-)",,False,Wed Oct 20 16:13:07 +0000 2010,0,27944878813
0,Twitter for BlackBerry®,@PinkCottonCEO 877.99.ONFOX,,False,Tue Dec 21 12:44:59 +0000 2010,0,17198846555721728
2,Twitter Web Client,@LKRGIRL Yes I will. When they meet my KNICKS in the NBA Finals :-),LKRGIRL,False,Mon Jun 21 01:06:23 +0000 2010,2,16657150654
0,Twitter Web Client,"The Iceman, George Gervin. Just ridiculous.",,False,Wed Feb 24 11:33:41 +0000 2010,3,9572027988
0,Twitter Web Client,@mrogi Yep. But LeBron is still the MVP,mrogi,False,Sun Apr 11 21:37:32 +0000 2010,0,12011061590
1,Twitter for BlackBerry®,Does he deserve to have the Heisman snatched away from him! Haynesworth -- the victim! Tiger's on the Ryder Cup. NFL. College Football.,,False,Wed Sep 08 09:30:51 +0000 2010,1,23899854861
0,Twitter Web Client,@NiKiGaio Thanks so much for the kind words. Much appreciated.,NikiGaio,False,Sun Apr 04 18:33:44 +0000 2010,0,11600094612
0,Twitter Web Client,"@BobbyBroad Yes, I most certainly was alluding to that.",BobbyBroad,False,Tue Jan 19 11:47:43 +0000 2010,0,7942545352
0,Twitter for BlackBerry®,"@jnbork RULES that you know good-and-damn well exists, but were completely violated here. Be real. Stop being some name-calling punk.",jnbork,False,Fri Oct 08 23:28:02 +0000 2010,0,26794355135
3,Twitter Web Client,Or email me at Holler@StephenA.com or Facebook me at Facebook.com/StephenAFans. Or call at 877.99.ONFOX,,False,Wed Dec 08 11:17:37 +0000 2010,1,12465817153183745
1,Twitter for BlackBerry®,Come at 3 pm today.,,False,Sat Dec 18 19:43:22 +0000 2010,2,16216974317068288
1,Twitter Web Client,"@ProBskbllTalk appreciate the love, Bruh!",JacobNoble_HC,False,Mon Feb 15 00:30:47 +0000 2010,0,9118531624
0,Twitter Web Client,"@JamieGilliam thank you, dear",JamieGilliam,False,Wed Jan 06 19:52:33 +0000 2010,0,7451579885
0,Twitter Web Client,"@ScoopB Same here, Bruh!",ScoopB,False,Sun Feb 21 16:34:40 +0000 2010,0,9435057794
0,Twitter for BlackBerry®,@mrjordanosher I sincerely hope he does.,jordanosher,False,Fri Nov 19 15:12:09 +0000 2010,0,5639473316499458
0,Twitter Web Client,@DatiLLBastard Like I said: Trade him for someone real OR say you're rebuilding. But don't tell me you're after a SB and come with Kolb.,DatiLLBastard,False,Fri Mar 26 00:02:26 +0000 2010,0,11060784659
5,Twitter for BlackBerry®,That call against Calvin Johnson of the Detroit Lions is one of the worse calls I've seen in NFL History. It should be overturned and the,,False,Sun Sep 12 20:51:09 +0000 2010,190,24315430701
0,Twitter Web Client,@CarlaChapple yep. Nothing more to say.,CarlaChapple,False,Thu Feb 25 21:09:50 +0000 2010,0,9643437986
0,Twitter for BlackBerry®,@theverdictblog Probably nobody. But you always must give Kobe a chance...unless LA loses Fisher.,,False,Sun Jul 11 19:47:10 +0000 2010,0,18295480293
0,Twitter Web Client,"@ConnorCompany Thanks, bro. Much appreciated.",ConnorCompany,False,Fri Jan 15 12:33:33 +0000 2010,0,7785864059
0,Twitter for BlackBerry®,"@otis31 That he's innocent. And state it convincingly. Aside from that, I can't imagine.",otis31,False,Sat Sep 25 22:26:55 +0000 2010,0,25535901492
0,Twitter Web Client,@anilizerDEE No doubt.,anilizerDEE,False,Sun Jan 03 15:52:12 +0000 2010,0,7335053997
0,Twitter Web Client,"@MR360_Sim Thanks, bro. Appreciate the love.",GetYoSelf2getha,False,Wed Apr 21 13:16:12 +0000 2010,0,12575582633
0,Twitter for BlackBerry®,"@thxlopez79 Thanks, Bruh!",thxlopez79,False,Fri Nov 19 22:42:21 +0000 2010,0,5752767951933440
0,Twitter Web Client,"@cice75 Tell'em I'm so sorry. Just so busy these days. Been real hectic, but I'm blessed. Hope he's well.",cice75,False,Sun Mar 14 04:01:15 +0000 2010,0,10453926707
0,Twitter Web Client,@JamesTha3rd Are you really sure?,Incognito540,False,Wed Apr 14 12:01:09 +0000 2010,0,12159215613
0,Twitter Web Client,"@JRUIZ_ You're right: ""N$#%@"" don't. Actual sensible, grown ups don't display such biases. Nor do they address themselves as the ""N"" word.",,False,Thu Jul 29 12:34:00 +0000 2010,0,19822150394
2,Twitter for BlackBerry®,1 more thing: I'm not putting ALL MEN in any category. I'm saying men know what a lot of men do and on most occasions we mind our business.,,False,Fri Oct 08 19:26:57 +0000 2010,11,26778239609
0,Twitter Web Client,@mayflowerbvb I totally agree.,mayflowerbvb,False,Tue Jan 12 12:50:16 +0000 2010,0,7667649353
0,Twitter Web Client,"@lsteed08 Thanks, my man.",lsteed08,False,Thu Mar 04 12:59:48 +0000 2010,0,9972160945
0,Twitter Web Client,@jlang_hitkiller So do I. Thanks a bunch.,MonsterMcBurger,False,Sun Feb 07 17:03:38 +0000 2010,0,8770788429
0,Twitter for BlackBerry®,@dnice083 who???,dnice083,False,Wed Aug 25 17:03:33 +0000 2010,0,22104267221
0,Twitter Web Client,"unhappy. I think that's just too bad. When you can't be honest about where you were and how you truly feel, you shouldn't be forced to say",,False,Thu Nov 18 12:04:08 +0000 2010,3,5229767070580736
2,Twitter Web Client,"Tune in to the Stephen A. Smith show on Fox Sports Radio, plus Sirius/XM Channel 142, or iHeartRadio, or online at StephenASmithShow.com",,False,Thu Aug 26 10:49:41 +0000 2010,4,22167701018
0,Twitter Web Client,"The Stephen A. Smith Show on Fox Sports Radio has begun. We're talking LeBron, NBA Free Agency, NFL (Vick), MLB (Zambrano, Strasburg) and",,False,Tue Jun 29 10:15:58 +0000 2010,1,17322148389
0,Twitter for BlackBerry®,"@archtriplett Appreciate ya, my man. Thanks for the kind words.",archtriplett,False,Sun Sep 12 13:55:48 +0000 2010,0,24285202628
0,Twitter Web Client,@PCreightonWCWP I never once said that was the case.,PCreighton1,False,Tue Apr 13 11:48:18 +0000 2010,0,12099702323
0,Twitter Web Client,"@majorisback Don't you read my tweets. I'm tired of repeating myself, bruh! Cavs over Lakers.",TheChopGod,False,Sun Apr 04 18:55:02 +0000 2010,0,11600894680
0,Twitter Web Client,@BellaNBK Fatherhood. It's changed my life....SIGNIFICANTLY FOR THE BETTER.,BellaNBK,False,Sun Apr 04 18:38:45 +0000 2010,0,11600284595
7,Twitter Web Client,@atomicdog1911 if you think Michael Vick is one of the greatest ever.......you're banned from Tweeting me,,False,Mon Feb 08 04:57:02 +0000 2010,8,8796984595
0,Twitter for BlackBerry®,"@apropos69 Tiger's incident involved Police and numerous women diming him out. Plus, all I said was he needed to stop being weak and tell",apropos69,False,Fri Oct 15 18:42:22 +0000 2010,0,27468157278
0,Twitter Web Client,"@ClearlyItsTati Yes. More will come very, very soon.",TatianaSy_,False,Mon Feb 22 14:04:57 +0000 2010,0,9477099447
0,Twitter Web Client,"Just finished doing a segment on my show, saying that while everyone remembers me reporting that LeBron and Bosh were joining D-Wade in",,False,Wed Nov 10 13:16:49 +0000 2010,1,2348957149696000
0,Twitter for BlackBerry®,"@conceptual23 Yeah! She's my Girl, though. We're all good.",CaliDirtyBird,False,Fri Oct 01 13:06:38 +0000 2010,0,26077552088
0,Twitter Web Client,@nflgossipgirl No way to avoid that today. He's coming back.,nflgossipgirl,False,Wed Mar 17 11:43:44 +0000 2010,0,10617539974
0,Twitter Web Client,"@mrjones10 I Never said that about Downey. It's cruel of you to even say that lie. I said he's a BIGTIME talent, but his size is an issue.",fastintheslowln,False,Wed Jan 27 21:24:14 +0000 2010,0,8295008667
1,Twitter for BlackBerry®,@StevenGCastillo Hush! It's ain't over yet baby! You'll see. You'll see!,StevenGCastillo,False,Tue Oct 19 04:55:44 +0000 2010,0,27804597241
0,Twitter Web Client,@sportsbabe001 Thank you. Deeply appreciate that comment.,sportsbabe001,False,Tue Jan 05 12:52:37 +0000 2010,0,7402305205
0,Twitter Web Client,@GtuddaC Let's be sensible: An on-line dating site is for you. We're mentioning it because we have LISTENERS. Stop worrying about him. Worry,,False,Fri May 07 12:43:14 +0000 2010,1,13546440810
0,Twitter Web Client,@Speedyshady Yes sir. We just finished.,SpeedyShady,False,Tue Mar 23 12:30:09 +0000 2010,0,10922765221
0,Twitter for BlackBerry®,@BuckeyeToad75 Not smart. But their the Eastern Conference Champions. Let the Heat do something about it!,BuckeyeToad75,False,Sun Nov 14 19:08:52 +0000 2010,0,3887104727715840
0,Twitter Web Client,"@Bootdagawt Fair is Fair. They're ALL OUT FOR THEMSELVES, as far as I'm concerned.  http://myloc.me/2Q7E3",,False,Wed Jan 13 03:53:09 +0000 2010,0,7696161510
0,Twitter for BlackBerry®,"@EMcD612 So. I'm a fiscal conservative and a social liberal. If we have that in common, so be it. You call me what you want.",EMcDSports,False,Sat Dec 18 00:52:48 +0000 2010,1,15932457689808896
0,Twitter Web Client,@kimberleyjohnso Yes Maam,kimberleyjohnso,False,Wed Oct 06 11:12:55 +0000 2010,0,26541642238
0,Twitter Web Client,@LibranLove Please feel free to encourage ALL THE LADIES to call into my show. I'm thinking of having a weekly battle of the sexes,ChucktownBabe,False,Tue Jan 05 12:33:53 +0000 2010,0,7401910535
0,Twitter Web Client,@mariestroughter (smile!!!),mariestroughter,False,Tue Mar 23 11:21:35 +0000 2010,0,10920534541
0,Twitter for BlackBerry®,"@cookEEm0nsta Miami, Boston, Orlando, Chicago, Atlanta.",,False,Fri Aug 13 15:44:08 +0000 2010,0,21074126613
0,Twitter Web Client,@ninnles I'll hold onto this quote. Thank you.,ninnles,False,Thu Jun 24 17:26:01 +0000 2010,0,16946120129
0,Twitter for BlackBerry®,@mrpatdean Vick!!!,mediadean,False,Fri Nov 19 02:07:48 +0000 2010,0,5442083263348736
2,Twitter for BlackBerry®,Fyi....just a heads up to let everyone know I'm interviewing T.I. On BET tonight for FOOD FOR THOUGHT. We taped months ago. Check it out.,,False,Tue Nov 30 00:45:29 +0000 2010,20,9407636516634624
0,Twitter for BlackBerry®,"@mykillmiers I was joking. The numbers he's put up speak for themselves. But he ain't Magic, Isiah, not even Archibald. But he deserves",mykillmiers,False,Thu Dec 09 14:10:02 +0000 2010,0,12871598470078464
1,Twitter Web Client,"@Baron_Davis Good seeing you last night, bro.",BaronDavis,False,Thu Jan 07 13:39:31 +0000 2010,0,7478828910
1,Twitter Web Client,"@MykeMitch I really don't know, bro. I'll try and find out.",MykeMitch,False,Wed Jan 27 19:06:40 +0000 2010,0,8289981828
1,Twitter Web Client,@AlphaMaleJMJ StephenASmithShow.com,AlphaMaleJMJ,False,Tue Mar 23 12:33:54 +0000 2010,0,10922905812
3,Twitter Web Client,On the phone with Carlos Boozer right now.,,False,Fri Feb 26 12:44:41 +0000 2010,7,9676038144
0,Twitter Web Client,@fleetwood78 Damn! Forgot about. http://myloc.me/3994V,,False,Sun Jan 24 02:09:51 +0000 2010,0,8132849257
0,Twitter Web Client,Feel free to call in Ladies. The # 877-99-ON-FOX.  You will not like what I have to say. But Celessa's here to keep me in check.,,False,Tue Jan 05 13:04:45 +0000 2010,0,7402577061
0,Twitter Web Client,@boomerj1 Makes no sense.,Emmanuel_Archie,False,Wed Apr 28 11:24:20 +0000 2010,0,13000874500
0,Twitter for BlackBerry®,@Wayne411 Nope. But she's the real deal. Trust me.,Wayne411,False,Sun Aug 01 16:15:46 +0000 2010,0,20072241551
0,Twitter Web Client,@Huynh_Hong Yes Sir!,Huynh_Hong,False,Sun May 30 16:11:53 +0000 2010,0,15050521462
0,Twitter Web Client,@jrthebossman Celessa moved onto new opportunities. She's good. T.O.'s gotta land somewhere soon.,JRTheBossman,False,Thu Jun 10 12:33:15 +0000 2010,0,15847075591
0,Twitter Web Client,@champmccullough Cavs Beating the Lakers http://myloc.me/62fyA,Champsportsguru,False,Thu Apr 15 13:33:09 +0000 2010,0,12222855088
0,Twitter for BlackBerry®,@jayarejones Love Matt Hughes. Actually interviewed him live in-studio when I had my show Quite Frankly.,jayarejones,False,Sun Aug 08 03:16:20 +0000 2010,0,20598691036
0,Twitter for BlackBerry®,@GodsBabygirl111 don't like it. Wish he was w/ a contender,TiffanyNPatton,False,Wed Aug 18 15:18:12 +0000 2010,0,21498002517
8,Twitter Web Client,Haaa Haaaaaa. Just played an April Fool's Joke on my radio crew: Told'em I was the new character -- named Silvio Capone -- on.....,,False,Thu Apr 01 10:46:47 +0000 2010,6,11418197290
0,Twitter Web Client,"@JamesTha3rd Thanks, bro.",Incognito540,False,Thu Mar 11 13:15:57 +0000 2010,0,10321403767
0,Twitter for BlackBerry®,"@chaimsiev That applies to Kobe, too! See, this is why I struggle talking B-Ball with some folks. The ignorance annoys me. Wake up. Do you",HeatBoner,False,Sun Dec 26 01:58:31 +0000 2010,0,18848100139405312
0,Twitter Web Client,@netta1019AIFAN Doubt it right now. He's going through too much.,NETTA0281,False,Tue Feb 23 12:33:06 +0000 2010,0,9523580790
0,Twitter for BlackBerry®,"@netta1019YUUUP Don't like it. Healthy, he's good enough. He's being held back b/c of his presence in the locker room - even though he was",NETTA0281,False,Mon Oct 25 22:57:38 +0000 2010,0,28733345104
0,Twitter Web Client,"Pete Carroll is the new coach of the Seattle Seahawks, which is fine. But what a damn bunch of bogus nonsense that Vikings' Defensive Coor.",,False,Sat Jan 09 19:40:45 +0000 2010,5,7566743579
0,Twitter for BlackBerry®,@Sesan72 off your damn pom poms and start analyzing things objectively. Start holding folks trying to run your life accountable.,Sesan72,False,Tue Oct 05 16:50:03 +0000 2010,0,26473078337
0,Twitter Web Client,Fyi....about to be on ESPN on OUTSIDE THE LINES with Bob Ley talking.....TIGER.,,False,Tue Jan 05 20:00:30 +0000 2010,2,7413524006
1,Twitter Web Client,@stevensinnott09 Can't say how much I appreciate all of my fans. Means a lot to me that ya'll support me.,StevenSinnott,False,Fri Jan 29 13:04:31 +0000 2010,0,8366667215
0,Twitter Web Client,@FDE_RELL Yeah! But how does that explain a kid having no problem at all with being imprisoned? Told when to sleep? To go to the bathroom?,FDE_RELL,False,Mon Jan 04 00:46:54 +0000 2010,0,7349317717
0,Twitter Web Client,"@CarpenterCurtis Can't help it, bro. I'm addicted. Been watching GH since I was 8 years old.",CarpenterCurtis,False,Tue Jan 26 16:57:57 +0000 2010,0,8242192113
0,Twitter Web Client,"@MikeFrier Thanks, my man. Appreciate the love.",ImThatRealMF,False,Tue Aug 31 10:48:04 +0000 2010,0,22605542877
0,Twitter Web Client,@majorisback cavs.,TheChopGod,False,Sun Apr 04 18:52:19 +0000 2010,0,11600793188
0,Twitter Web Client,@kong12345 Go to StephenASmithShow.com. The Podcast will be on there by 12 Noon.,kong12345,False,Thu May 13 13:02:26 +0000 2010,0,13912622563
0,Twitter Web Client,"@Travis_Bush Appreciate the love, Bruh! Thanks http://myloc.me/5Z0Bn",TravisAllenBush,False,Wed Apr 14 04:06:31 +0000 2010,0,12144338236
0,Twitter for BlackBerry®,"@Bubinmania We'll see. I've got a few surprises in store for you, my man. Stay Tuned. Remember what you said.",Bubinmania,False,Wed Jul 21 23:05:23 +0000 2010,0,19112346449
0,Twitter Web Client,@urbanREUP Not true. It's not Big Ben's job to know their age. It's the club/Bartender http://myloc.me/6gA1E,The23_,False,Thu Apr 22 01:01:19 +0000 2010,0,12609315239
1,Twitter for BlackBerry®,@KyRisMatic Shhhhhh. Stay Tuned! Something's coming soon :-),KyRisMatic,False,Sun Sep 12 15:35:03 +0000 2010,1,24292908725
0,Twitter Web Client,@NiKiGaio Gotcha.,NikiGaio,False,Wed Apr 07 11:04:41 +0000 2010,0,11750631254
